objectid,trail_id,trail_name,park_name_short,park_name,park_name_full,blaze_color_full,blaze_color_short,base_color,cap_color,dot_color,dash_color,image_link,mileage,track,track_num,difficulty,configuration,surface,service_road,globalid,trail_status,shape_length
13841,HA29994, ,HA,Hartwood Acres,Hartwood Acres Park,,,,,,,,0.17349678,,,,,,,{CAFBB04C-A44B-4F0B-87E7-8F6C63ECAC54},Active Trail,0.00309538176048302
13842,HA29997,,HA,Hartwood Acres,Hartwood Acres Park,,,,,,,,0.01939609,,,,Connector,Dirt,No,{DACCD3F7-18A1-4C8A-A445-A984AD375E89},Active,0.000319004437843429
13843,HA29998,,HA,Hartwood Acres,Hartwood Acres Park,,,,,,,,0.07120251,,,Easy,Connector,Dirt,No,{2CC10CE1-B523-4414-B15B-3D2D1B25C049},Active,0.00132276962145169
13844,HA29999, ,HA,Hartwood Acres,Hartwood Acres Park,,,,,,,,0.07727814,,,,,,,{B94FA4C7-5AA3-4706-B975-1E4325A069DD},Active Trail,0.00141606981864832
13845,HA30002,,HA,Hartwood Acres,Hartwood Acres Park,,,,,,,,0.01634034,,,,Connector,Dirt,No,{D6D1048D-EB25-489E-8069-6392950DB9E1},Active,0.000271921264080186
13846,HA30003,Old Blue,HA,Hartwood Acres,Hartwood Acres Park,<Null>,<Null>,, , , ,<Null>,0.01171429,,,Easy,Connector,Dirt,,{1E65F52E-3177-4579-B1E5-19ED302FBDFF},Active Trail,0.000177362228854133
13847,HA31593,Gravel or Paved Trail/Road,HA,Hartwood Acres,Hartwood Acres Park,Gravel or Paved Trail/Road,GY,Gray, , , ,http://apps.alleghenycounty.us/GIS/GRAY.png,0.83310854,,,Easy-Moderate,Connector,Asphalt,Yes,{38953186-B728-457D-98B3-4A81852DC743},Active Trail,0.0140254623717867
13848,HA31595,Gravel or Paved Trail/Road,HA,Hartwood Acres,Hartwood Acres Park,Gravel or Paved Trail/Road,GY,Gray, , , ,http://apps.alleghenycounty.us/GIS/GRAY.png,0.37013964,,,Easy,Connector,Asphalt,Yes,{BC6E5A94-0E5D-45FB-A259-AF8E9A22B987},Active Trail,0.00574156381957636
13849,HA31596,Gravel or Paved Trail/Road,HA,Hartwood Acres,Hartwood Acres Park,Gravel or Paved Trail/Road,GY,Gray, , , ,http://apps.alleghenycounty.us/GIS/GRAY.png,0.07938732,,,Easy,Connector,Asphalt,Yes,{802AD082-CFB3-4992-952C-309014F5B72D},Active Trail,0.00132589571664392
13850,HA31598,Gravel or Paved Trail/Road,HA,Hartwood Acres,Hartwood Acres Park,Gravel or Paved Trail/Road,GY,Gray, , , ,http://apps.alleghenycounty.us/GIS/GRAY.png,0.55382735,,,Moderate,Pt_to_Pt,Asphalt,Yes,{CA164A9B-9378-4010-8BD5-6339D150B803},Active Trail,0.0100612594422511
13851,HA31599,Gravel or Paved Trail/Road,HA,Hartwood Acres,Hartwood Acres Park,Gravel or Paved Trail/Road,GY,Gray, , , ,http://apps.alleghenycounty.us/GIS/GRAY.png,0.05322531,,,Easy,Connector,Asphalt,Yes,{4492D41D-8B1C-445A-B1C2-A84F94BB6B6B},Active Trail,0.00081919602228845
13852,HA42486,Decommissioned Red,HA,Hartwood Acres,Hartwood Acres Park,<Null>,<Null>,,,,,<Null>,0.1037432,,,Easy,Access,Dirt,No,{4BEF128E-32C8-4BFD-AC24-4D229B3C8DE6},Active,0.00181070250125102
13853,HA42496, ,HA,Hartwood Acres,Hartwood Acres Park,,,,,,,,0.01159566,,,,Connector,Dirt,No,{9284395F-A3D3-4D50-9E49-D95CE967E551},Active,0.000177375703289158
13854,HA42497, ,HA,Hartwood Acres,Hartwood Acres Park,,,,,,,,0.01418479,,,Easy,Connector,Dirt,No,{A7F955B3-FEF1-4264-A66F-1010BDD96D81},Active,0.000266113521529331
13855,HA42513,Red w White Dot Decommissioned,HA,Hartwood Acres,Hartwood Acres Park,,,,,,,,0.09292494,,,,,,,{164FDF89-5E72-4186-9A0D-F83548D53831},Closed,0.00168727580486074
13856,HA42552, ,HA,Hartwood Acres,Hartwood Acres Park,<Null>,<Null>,,,,,<Null>,0.28319244,,,Moderate,Connector,Dirt,No,{D6EBCBC4-39B7-4238-8226-232F3EC5219D},Active,0.00440824957249508
13857,HA42553,Purple,HA,Hartwood Acres,Hartwood Acres Park,Purple,PL,Purple,,,,http://apps.alleghenycounty.us/GIS/PURPLEbase.png,2.24734775,,,Moderate-Difficult,Point to Point,Dirt,,{7022C4C5-4654-4515-BD4F-04638A914804},Active,0.0365870972243231
13858,HA42948, ,HA,Hartwood Acres,Hartwood Acres Park,<Null>,<Null>,,,,,<Null>,0.12283784,,,Easy,Access,Dirt,No,{1F041CC0-91E0-4F17-8812-9C08BF506BCE},Active,0.00189168206007282
13859,HA42951, ,HA,Hartwood Acres,Hartwood Acres Park,<Null>,<Null>,,,,,<Null>,0.2835093,,,Moderate,Connector,Dirt,No,{5126C71C-1A88-4829-BF66-BD05AFE20A1F},Active,0.00491878988621134
13860,HA42505, ,HA,Hartwood Acres,Hartwood Acres Park,<Null>,<Null>,,,,,<Null>,0.13694788,,,Moderate,Connector,Dirt,No,{7DA18B54-C83F-4E81-BB74-A9B8A27FE22F},Active,0.00220816446777807
13861,HA42959, ,HA,Hartwood Acres,Hartwood Acres Park,,,,,,,,0.03405808,,,Easy,Access,Dirt,No,{2B7A5FC9-1249-430F-B1E0-B5A302784E73},Active,0.000616979869741533
13862,HA42962, ,HA,Hartwood Acres,Hartwood Acres Park,<Null>,<Null>,,,,,<Null>,0.30674196,,,Moderate,Access,Dirt,No,{2B256904-7D4B-4572-BC43-828E45C2153E},Active,0.00518738886676737
13863,HA42964,Green,HA,Hartwood Acres,Hartwood Acres Park,Green,GN,Green,,,,http://apps.alleghenycounty.us/GIS/GREENbase.png,1.84157332,,,Moderate-Difficult,Loop,,,{90832AB8-BE2E-48B5-9E5C-DFDC00A9AF99},Active,0.0305732898377727
13864,HA42965,Red with White Dot,HA,Hartwood Acres,Hartwood Acres Park,Red with White Dot,RD/WT Dot,Red,,White,,http://apps.alleghenycounty.us/GIS/Redbase_WHITEdot.png,0.18908867,,,Easy-Moderate,Connector,Dirt,No,{F9C958EF-D621-44BF-93D2-7F515AE84BC6},Active,0.00310107685662887
13865,HA295,Yellow,HA,Hartwood Acres,Hartwood Acres Park,Yellow,YL,Yellow, , , ,http://apps.alleghenycounty.us/GIS/YELLOWbase.png,0.79609942,,,Easy-Moderate,Loop,,No,{BFC19073-60E4-4419-8ADF-BFB4E7058BC5},Active Trail,0.012908678169192
13866,HA42534,Red,HA,Hartwood Acres,Hartwood Acres Park,Red,RD,Red,,,,http://apps.alleghenycounty.us/GIS/REDbase.png,1.41102949,,,Moderate-Difficult,Point to Point,Dirt,,{186141E9-1973-4A88-81E6-ECAED21984D4},Active,0.0231036511712559
13867,HA45450, Old White-decommissioned,HA,Hartwood Acres,Hartwood Acres Park,White,WT,,,,,,0.04672125,,,,,Dirt,No,{7D12F35D-27D9-476D-B03B-04378E6346ED},Closed,0.00082450490324011
13868,RH2653,Farm Trail,RH,Round Hill,Round Hill Park,Gravel or Paved Trail/Road,GY,Gray,,,,http://apps.alleghenycounty.us/GIS/GRAY.png,0.36072345,,,Easy,,,,{9B5D1E12-4194-4FC7-B0C6-88979114B8BA},Active,0.00660273101132514
13871,DL2467, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.14986825,,,,,,,{190B55C7-8417-4079-A9F1-240C524CE711},Active Trail,0.00250865685785401
13872,DL2470, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.06355681,,,,,,,{3B734E0F-7F0C-4B1E-8862-F9297FAB8D55},Active Trail,0.000962492025947023
13873,DL2471, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.38028376,,,,,,,{B62152DE-0805-44FC-B887-8522D9DEC0F2},Active Trail,0.00653338017127087
13874,DL2472, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.09612544,,,,,,,{F909E3E0-8B20-4BAC-AD4C-BBE3840C235A},Active Trail,0.00150606010970424
13875,DL2473, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.44720205,,,,,,,{72ECD594-0497-4DEB-975F-B84BB16F7434},Active Trail,0.00748004536093778
13876,DL2474, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.03329783,,,,,,,{93CFFC9D-891D-4BF8-91F7-0D3CD8721752},Active Trail,0.000626723624115474
13877,DL2475, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.05316463,,,,,,,{F39A6BD9-FB50-4FC5-9CBA-23983ECB727E},Active Trail,0.000906216826198047
13878,DL2476, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.01645214,,,,,,,{99DC8B71-18E8-4422-9120-92233FAABA61},Active Trail,0.000271427600640497
13879,DL2477, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.07459628,,,,,,,{3A87F2EF-2D86-407F-8464-5B2A9CBFA8B7},Active Trail,0.0011069130233859
13880,DL2478, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.03707409,,,,,,,{6D1F6830-72FE-4448-A019-4EA28296746F},Active Trail,0.000668730491692314
13881,DL2479, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.05725715,,,,,,,{FA7856C8-3460-4324-BBAA-B3722AAA87B1},Active Trail,0.000850284991595059
13882,DL2480, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.021463,,,,,,,{94A87C32-5EA6-4345-ACF0-69D9CAC9203F},Active Trail,0.00036669571231749
13883,DL2481, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.00554253,,,,,,,{27A6AE6C-6403-488E-BF46-A51E3275C496},Active Trail,0.000104172388891282
13884,DL2482, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.0633312,,,,,,,{EE6D81D8-C4F2-450C-AEB0-BB0C9500CBC3},Active Trail,0.000945437336104747
13885,DL2483, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.03339788,,,,,,,{CAA6BC36-5559-4665-B3E7-5826B9965088},Active Trail,0.000606773898428056
13886,DL2484, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.03744891,,,,,,,{F2C8CA10-4E58-4CC9-BF85-AC4F211AE940},Active Trail,0.000594007484095294
13887,DL2485, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.01931095,,,,,,,{3C186344-A452-424C-8011-0BFCDA6CBF5C},Active Trail,0.000361151450712787
13888,DL2486, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.06984196,,,,,,,{C15EC913-4BCB-403E-B274-76CAB2689630},Active Trail,0.00116008354926251
13889,DL2487, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.24349373,,,,,,,{6C365740-F596-4D4C-976A-8390600FDD82},Active Trail,0.00383994883037904
13890,DL2488, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.04502385,,,,,,,{33A9ACF7-6C17-4F43-AE6B-1A1CC089C7BC},Active Trail,0.000750987669359875
13891,DL2489, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.16150195,,,,,,,{97400A0C-DABD-460A-8646-B7E3C6B7C0E9},Active Trail,0.00275380478668609
13892,DL2490, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.05637072,,,,,,,{B9008CFE-894D-4877-97B7-D823D9B4B8DC},Active Trail,0.000958072046434163
13893,DL2491, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.0497873,,,,,,,{A4D7F716-3826-40EF-904B-BFC43121D0CB},Active Trail,0.000751100901628465
13894,DL2492, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.10908116,,,,,,,{C9D9A457-CCEF-4448-B4AB-853F8F02A614},Active Trail,0.00197695940604182
13895,DL2493, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.07693479,,,,,,,{8DDD7B51-2052-4CF7-A2BB-6C2A088FEE67},Active Trail,0.0012647584392254
13896,DL2494, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.03457314,,,,,,,{3C62A7F1-E5CF-42DD-849A-52B37036AABC},Active Trail,0.000542872757974831
13897,DL2496, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.05642847,,,,,,,{73BEBD84-62B7-486D-90C7-8FC98D752EF6},Active Trail,0.000939505991020814
13898,DL2497, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.03412711,,,,,,,{EE85894F-D828-48B5-9E01-23E2A0794D9D},Active Trail,0.000541795786990914
13899,DL2498, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.02279114,,,,,,,{D2EE0730-7AC2-4C57-A625-8FA5DEB6439B},Active Trail,0.000379852342528124
13900,DL2499, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.01627275,,,,,,,{6F8FFCF1-298A-4F8E-B8A4-C7C20A53A4A4},Active Trail,0.000246490586071719
13901,DL2500, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.00882086,,,,,,,{6D167CA3-5333-47E2-BF8B-20781D360DB1},Active Trail,0.000165551641940773
13902,DL2501, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.04897199,,,,,,,{98EDE201-5633-4CAF-ACE1-3B8283B3C8BA},Active Trail,0.00081697755819767
13903,DL2502, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.01022155,,,,,,,{60665658-3B8D-4D0D-B768-3889616DE596},Active Trail,0.000187621325318925
13904,DL2503, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.1214099,,,,,,,{74DFAB89-746E-46FA-BF62-6C1B5D444AD4},Active Trail,0.00225326712603123
13905,DL2504, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.01651262,,,,,,,{1150B4A9-C5AF-45C1-BBF8-F4E9C28BEFD0},Active Trail,0.000289542345536067
13906,DL2505, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.00711578,,,,,,,{44A33508-197D-4F50-8477-FF906C4CFB6E},Active Trail,0.000126408823115637
13907,DL2506, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.02135635,,,,,,,{F303755A-6038-421C-B4C0-987D1F70BCBC},Active Trail,0.00039470432909464
13908,DL2508, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.01327542,,,,,,,{E0D2D082-B6E3-4080-8622-A575C5356F61},Active Trail,0.000216412512588404
13909,DL2509, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.05118923,,,,,,,{C0445774-6E8B-4693-9EE5-BF54F9FDB34B},Active Trail,0.000961513309174394
13910,DL2510, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.05046889,,,,,,,{8326DF79-10BA-4FFE-8417-2B32C1AEB50B},Active Trail,0.000936600849494114
13911,DL2511, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.03114113,,,,,,,{6B18A12B-BBE0-4D95-8889-869B2DAC1374},Active Trail,0.000478036440816224
13912,DL2512, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.09441844,,,,,,,{8FBE55FB-B1F1-42D4-8D52-9EE3450844DB},Active Trail,0.00144781827852801
13913,DL2514, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.00801629,,,,,,,{88271DED-7906-40AA-9EE2-233B33BDCC6C},Active Trail,0.000149802030072224
13914,DL12746, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.03647737,,,,,,,{B0545B6E-79A9-472A-9016-B8A6093FFC77},Closed,0.000577596972084419
13915,DL2516, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.06030435,,,,,,,{721F2E26-2133-4876-B6F7-F3928F69970B},Active Trail,0.000934798696529019
13916,DL2517, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.27180429,,,,,,,{A80FCEC4-6B79-400E-9763-AC87E1FB3E4A},Active Trail,0.00483263554420187
13917,DL2518, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.03400634,,,,,,,{B232F4A0-A73C-482C-B668-05542FDE46BA},Active Trail,0.000619338976136512
13918,DL2600, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.11354115,,,,,,,{95C16833-0647-46A6-9392-A05ED0AE50A3},Active Trail,0.00192350957026792
13919,DL2601, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.01699479,,,,,,,{A5C5C84E-39E0-43D4-8C4D-CDA6CDF76043},Active Trail,0.000251231196992617
13920,DL2602, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.02388323,,,,,,,{2C1352EF-A8BE-462B-B5B8-EC61A133CF32},Active Trail,0.000349602540008541
13921,DL2604, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.07246158,,,,,,,{79F83302-1B51-48E5-8DEA-D08B1F21D3E6},Active Trail,0.0012331705154678
13922,DL2606, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.02328093,,,,,,,{3861ED02-53EB-4D1F-974C-CAC14176C8EE},Active Trail,0.00043154583675213
13923,DL2761, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.15239424,,,,,,,{A36C748C-01B6-474B-8906-992C3238CC3A},Active Trail,0.00239899931671837
13924,DL2762, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.08568959,,,,,,,{B3539746-953D-4B5E-80D7-63F99C977E8F},Active Trail,0.00140858592011425
13925,DL2763, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.05447001,,,,,,,{5B1E03EC-6D76-4AA6-9BC3-C815C2CF9C96},Active Trail,0.000894727488175073
13926,DL2764, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.20237378,,,,,,,{A365B889-0CFD-469B-B496-9C675C832639},Active Trail,0.00325843395104678
13927,DL2765, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.59070297,,,,,,,{82B8D17D-4966-4FCD-ABDE-86FE19A2151B},Active Trail,0.00928991386199653
13928,DL12811, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.3245377,,,,Access,,,{999FA0EB-1FD0-4CCB-A637-5D2AEF50A965},Active Trail,0.00539970008000311
13929,DL2767, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.16110206,,,,,,,{794BDA85-64D2-4407-BECD-52FD8D472EC4},Active Trail,0.00261861750811017
13930,DL12813,Decomissioned Trail,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.70357783,,,,,,,{3B599968-40BA-4A4A-B97B-5D30990D6778},Closed,0.0122976954009487
13931,DL2769, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.42795439,,,,,,,{28510201-03DF-4721-982C-20576A1363BE},Active Trail,0.00741589500802698
13932,DL2770, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.76618503,,,,,,,{089B5C84-B010-40C9-B120-2196F5ED7722},Active Trail,0.0133499213186174
13933,DL12820,Decommisioned Purple with White Dot,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.05426919,,,Easy-Moderate,,Dirt,,{CF53C619-0AEC-434D-B3C5-6CB43E8DC2A9},Closed,0.000821103554318915
13934,DL2821,Yellow with Purple Dot,DL,Deer Lakes,Deer Lakes Park,Yellow with Purple Dot,YL/PL Dot,Yellow, ,Purple, ,http://apps.alleghenycounty.us/GIS/YELLOWbase_PURPLEdot.png,0.10683601,,,Easy-Moderate,Connector,,,{9C418307-FA8D-4D93-B88A-7CBDEE75288F},Active Trail,0.00178802111741975
13935,DL2822,Yellow with Black Dot,DL,Deer Lakes,Deer Lakes Park,Yellow with Black Dot,YL/BK Dot,Yellow, ,Black, ,http://apps.alleghenycounty.us/GIS/YELLOWbase_BLACKdot.png,0.25491038,,,Moderate,Connector,,,{9DBDA6D0-3798-4F32-929D-A6EDF9B2B9FB},Active Trail,0.00422443691027921
13936,DL2823,Yellow,DL,Deer Lakes,Deer Lakes Park,Yellow,YL,Yellow, , , ,http://apps.alleghenycounty.us/GIS/YELLOWbase.png,1.25441346,,,Easy-Moderate,Loop,,,{D7B33CA1-8847-4F89-AEE6-C8F911085184},Active Trail,0.0208414366898234
13937,DL12824,Orange with Blue Dot,DL,Deer Lakes,Deer Lakes Park,Orange with Blue Dot,OR/BL Dot,Orange,,Blue,,http://apps.alleghenycounty.us/GIS/ORANGEbase_BLUEdot.png,0.15046186,,,Easy-Moderate,Connector,Dirt,No,{B8FC18ED-65F1-4A5C-B488-B3649123028B},Active,0.00251315974616902
13938,DL2826,Green with Blue Dot,DL,Deer Lakes,Deer Lakes Park,Green with Blue Dot,GN/BL Dot,Green, ,Blue, ,http://apps.alleghenycounty.us/GIS/GREENbase_BLUEdot.png,0.02527672,,,Easy,Access,,,{D559F9FA-6EE2-4DA2-BBA2-B29658B0D211},Active Trail,0.000478996819872857
13939,DL2827,Red,DL,Deer Lakes,Deer Lakes Park,Red,RD,Red, , , ,http://apps.alleghenycounty.us/GIS/REDbase.png,1.84033111,,,Easy-Moderate,Loop,Dirt,,{C6702463-0645-4980-9F9D-2729C6AD60D4},Active Trail,0.0311712507855778
13940,DL2828,Blue with Black Dot Access to Blue Loop,DL,Deer Lakes,Deer Lakes Park,Blue with Black Dot,BL/BK Dot,Blue, ,Black, ,http://apps.alleghenycounty.us/GIS/BLUEbase_BLACKdot.png,0.02732201,,,Easy,Access,,,{38FC7D31-3CB8-4122-ACA5-553B31B80036},Active Trail,0.000450034749327564
13941,DL2829,Green with Black Dot,DL,Deer Lakes,Deer Lakes Park,Green with Black Dot,GN/BK Dot,Green, ,Black, ,http://apps.alleghenycounty.us/GIS/GREENbase_BLACKdot.png,0.52434145,,,Moderate,Pt_to_Pt,,,{3AB74328-AA04-4848-9B22-5C2EB00ECD6E},Active Trail,0.00911377908119363
13942,DL2830,Purple with Black Dot,DL,Deer Lakes,Deer Lakes Park,Purple with Black Dot,PL/BK Dot,Purple, ,Black, ,http://apps.alleghenycounty.us/GIS/PURPLEbase_BLACKdot.png,0.25818706,,,Easy-Moderate,Access,,,{2E19A0C9-F314-4AD9-A7E4-0AD7B7BC7843},Active Trail,0.00430023810317614
13943,DL2831,Green with White Dot,DL,Deer Lakes,Deer Lakes Park,Green with White Dot,GN/WT Dot,Green, ,White, ,http://apps.alleghenycounty.us/GIS/GREENbase_WHITEdot.png,0.19661504,,,Easy-Moderate,Access,,,{476C3278-AF34-4498-9EB4-4E251C21FDF3},Active Trail,0.0030414529737932
13944,DL2832,White,DL,Deer Lakes,Deer Lakes Park,White,WT,White, , , ,http://apps.alleghenycounty.us/GIS/WHITEbase.png,3.43614656,,,Moderate,Pt_to_Pt,,,{9E1923D4-146E-4BB3-BCCE-D407DF5B0063},Active Trail,0.0580293742214437
13945,DL2835,Green with Red Dot,DL,Deer Lakes,Deer Lakes Park,Green with Red Dot,GN/RD Dot,Green, ,Red, ,http://apps.alleghenycounty.us/GIS/GREENbase_REDdot.png,1.12840885,,,Easy-Moderate,Loop,,,{787D80E9-1FA8-47B2-B025-78D020585A6B},Active Trail,0.0194477802014043
13946,DL12856,Paved Access to Paved Trail,DL,Deer Lakes,Deer Lakes Park,Gravel or Paved Trail/Road,GY,Gray, , , ,http://apps.alleghenycounty.us/GIS/GRAY.png,0.12154671,,,Easy,Paved Access,Asphalt,No,{0988ED8C-280F-48E3-B058-14A306E63E3B},Active Trail,0.00202804451030055
13947,DL2951,Gravel or Paved Trail/Road,DL,Deer Lakes,Deer Lakes Park,Gravel or Paved Trail/Road,GY,Gray, , , ,http://apps.alleghenycounty.us/GIS/GRAY.png,0.55819709,,,Easy-Moderate,Paved Service Road,Crushed Limestone,Yes,{E8A7403E-D551-404B-8A5F-61362DE3A099},Active Trail,0.00956102480111514
13948,NP4573, ,NP,North Park,North Park,,,,,,,,0.01098118,,,,,,,{EFB98132-CB00-4B80-A39D-6CBF68A4AA19},Active,0.000160620407906148
13949,NP4574,Access to de-commissioned Carson/North Ridge Trail,NP,North Park,North Park,,,,,,,,0.0071518,,,,,,,{2CFD99BB-9E93-4398-B04B-84689A5FC16A},Closed,0.000108794322950913
13950,NP4577, ,NP,North Park,North Park,,,,,,,,0.01164948,,,,,,,{1E2C3E85-7E01-4528-AFDC-DAC8FAACEFB8},Active,0.000203670994700675
13951,NP4579, ,NP,North Park,North Park,,,,,,,,0.05466146,,,,,,,{7F2F1ED8-EAB1-4F24-91D7-0BD7ACE5B069},Active,0.00087221377489358
13952,NP4580, ,NP,North Park,North Park,,,,,,,,0.01318152,,,,,,,{A137BC48-5E1F-4F66-8C82-257802A49B56},Active,0.000202276445158735
13953,NP4584, ,NP,North Park,North Park,,,,,,,,0.2091608,,,,,,,{424AD845-8F50-4C72-A165-7F8424FE8740},Active,0.00382685432611972
13954,NP4585, ,NP,North Park,North Park,,,,,,,,0.03621318,,,,,,,{A1BBAA0F-0557-43C9-A9FB-3E4F2DA4FD1C},Active,0.000677291091699952
13955,NP4593, ,NP,North Park,North Park,,,,,,,,0.06281125,,,,,,,{5219AED6-8456-4B06-AE79-3382577E171F},Active,0.000984029429709454
13956,NP4594, ,NP,North Park,North Park,,,,,,,,0.06423612,,,,,,,{AC596803-45AA-4EB6-8392-D732354DF2B8},Active,0.00119116677487637
13957,NP4595, ,NP,North Park,North Park,,,,,,,,0.02451436,,,,,,,{2CE54226-DD5B-458B-AD28-19F68B110579},Active,0.000456228708547631
13958,NP4597, ,NP,North Park,North Park,,,,,,,,0.0255587,,,,,,,{2464BE5C-7EF8-44CC-A45C-897D14810228},Active,0.000458320735094289
13959,NP4598, ,NP,North Park,North Park,,,,,,,,0.03119852,,,,,,,{1ED3FB68-4AFD-4600-9FF8-1C2A26D18939},Active,0.000465845596957445
13960,NP4599, ,NP,North Park,North Park,,,,,,,,0.01661167,,,,,,,{C8835A03-0959-415B-BD6F-0CD250B9D4E1},Active,0.000247509664864145
13961,NP4600, ,NP,North Park,North Park,,,,,,,,0.06869965,,,,,,,{5A6CA2BF-D870-4C04-B451-BEEC14AD0C3F},Active,0.00127965542715566
13962,NP4601, ,NP,North Park,North Park,,,,,,,,0.0558138,,,,,,,{8AEB5261-377A-496A-BE0A-1E2985B4A139},Active,0.000946967506569588
13963,NP4606, ,NP,North Park,North Park,,,,,,,,0.14493171,,,,,,,{CF292C55-B04D-4B3C-9639-AD115725603B},Closed,0.00259648550035947
13964,NP12890,Decommissioned Latodomi Trail.,NP,North Park,North Park,,,,,,,,0.0439432,,,,,,,{D449E4E8-8ECD-46B3-B9BB-A535BC387AB3},Closed,0.000652190407322728
13965,NP4608, ,NP,North Park,North Park,,,,,,,,0.01165867,,,,,,,{89032429-89AA-4AFE-9A34-E36E2DFC1B9A},Active,0.000214235974027103
13966,NP4609, ,NP,North Park,North Park,,,,,,,,0.23581269,,,,,,,{A390DA65-E8D4-4930-A4A1-FDFEFBA84EDE},Active,0.00416220641454756
13967,NP4610, ,NP,North Park,North Park,,,,,,,,0.03839738,,,,,,,{D3EF5981-BD84-4D71-83C2-BE4A4C920C21},Active,0.000611801803747891
13968,NP4611, ,NP,North Park,North Park,,,,,,,,0.09025809,,,,,,,{8BE8FF48-5180-430A-8828-16383A57537E},Active,0.00148160033905931
13969,NP4612, ,NP,North Park,North Park,,,,,,,,0.07491158,,,,,,,{2168B3A4-1CEF-4E96-AC60-FCF6B5C99D90},Active,0.00115421884793706
13970,NP4613, ,NP,North Park,North Park,,,,,,,,0.15952336,,,,,,,{1380ED06-62F2-4E49-AF75-56A8CD704708},Active,0.00241153966005507
13971,NP4616, ,NP,North Park,North Park,,,,,,,,0.01357936,,,,,,,{72FF8824-F154-475B-943B-40AF2E78FA2D},Active,0.000245417325043858
13972,NP4618, ,NP,North Park,North Park,,,,,,,,0.10863918,,,,,,,{1E0436AE-3304-4BE9-BB50-2DF2E012AFA7},Active,0.00167543116905958
